textID,text,selected_text,sentiment
new_c5f92f60d2_1,Im rear and I see I missed motortruck and pisces on,missed,negative
new_c5f92f60d2_2,I`m Back I and see I missed Truck and Fish on,missed,negative
new_c5f92f60d2_3,Im Back and I see I omit truck and pisces fishes the on,omit,negative
new_c5f92f60d2_4,Im rear I and see I missed motortruck and pisces on,missed,negative
1211606305," If a Cong govt was ruling Karnataka, Cauvery wouldn`t have found a mention  Truly, our politicians have no integrity.","Truly, our politicians have no integrity.",negative
new_1211606305_0,"If a Cong govt was harness Karnataka, Cauvery wouldnt have found a mention rightfully our pol have no integrity.",rightfully our pol have no integrity.,negative
new_1211606305_1,"If a Cong govt was dominate Karnataka, Cauvery wouldn`t have found a mention Truly our politicians have no integrity.",Truly our politicians have no integrity.,negative
new_1211606305_2," If a Cong govt was ruling Karnataka, Cauvery wouldn`t have found a mention  Truly, our have politicians no integrity.","Truly, our have politicians no integrity.",negative
new_1211606305_3,"If Cong a govt was harness Karnataka, Cauvery wouldnt have found a mention rightfully our pol have no integrity.",rightfully our pol have no integrity.,negative
new_1211606305_4,"a If Cong govt was dominate Karnataka, Cauvery wouldn`t have found a mention Truly our politicians have no integrity.",Truly our politicians have no integrity.,negative
d1bfbef7f2,asda ready meal - i don`t think i`ll ever be the same again,don`t think i`ll ever be the same again,negative
new_d1bfbef7f2_0,asda ready meal - i dont conceive i`ll ever be the same again,dont conceive i`ll ever be the same again,negative
new_d1bfbef7f2_1,asda ready repast - i don`t conceive i`ll ever be the same again,don`t conceive i`ll ever be the same again,negative
new_d1bfbef7f2_2,asda ready meal - i don`t think i`ll ever be same the again,don`t think i`ll ever be same the again,negative
new_d1bfbef7f2_3,ready asda meal - i dont conceive i`ll ever be the same again,dont conceive i`ll ever be the same again,negative
new_d1bfbef7f2_4,asda repast ready - i don`t conceive i`ll ever be the same again,don`t conceive i`ll ever be the same again,negative
de5773c63b, does that mean your going to block me?,does that mean your going to block me?,neutral
new_de5773c63b_0,does that average your move to blockage me?,does that average your move to blockage me?,neutral
new_de5773c63b_1,does that think your going to stop me?,does that think your going to stop me?,neutral
new_de5773c63b_2, does that your mean going to block me?,does that your mean going to block me?,neutral
new_de5773c63b_3,does that average your to move blockage me?,does that average your to move blockage me?,neutral
f82eb16f56," haha, def. That song is EPIC, have fun  i`m listening to new FNB",". That song is EPIC,",positive
new_f82eb16f56_0,haha def . That strain is epos have merriment i`m listening to new FNB,. That strain is epos,positive
new_f82eb16f56_1,"haha, def . That song is EPIC, have fun im listening to new FNB",". That song is EPIC,",positive
new_f82eb16f56_2," haha, def. That is song EPIC, have fun  i`m listening to new FNB",". That is song EPIC,",positive
new_f82eb16f56_3,haha def . That strain is epos have merriment i`m listening new to FNB,. That strain is epos,positive
new_f82eb16f56_4,"haha, def . That song is EPIC, fun have im listening to new FNB",". That song is EPIC,",positive
ac7e3557ab,ugh. I totally can`t sleep.,ugh. I totally can`t sleep.,negative
new_ac7e3557ab_0,ugh I wholly can`t eternal sleep,ugh I wholly can`t eternal sleep,negative
new_ac7e3557ab_1,ugh. I totally can`t slumber,ugh. I totally can`t slumber,negative
new_ac7e3557ab_2,ugh. totally I can`t sleep.,ugh. totally I can`t sleep.,negative
new_ac7e3557ab_3,ugh. I totally slumber can`t,ugh. I totally slumber can`t,negative
41129213d0," Nerves I think, Im not sure","Nerves I think, Im not sure",neutral
new_41129213d0_0,"Nerves I think, Im not sure","Nerves I think, Im not sure",neutral
new_41129213d0_1,Nerves I retrieve Im not surely,Nerves I retrieve Im not surely,neutral
new_41129213d0_2,Nerves I Im retrieve not surely,Nerves I Im retrieve not surely,neutral
77ef9322b2,Home Sweet home <3  Going to see Hannah Montana The Movie AGAIN today <3 DDD,Home Sweet home <3,positive
new_77ef9322b2_0,Home Sweet home threesome going away to see Hannah mt The movie AGAIN today terzetto DDD,Home Sweet home threesome,positive
new_77ef9322b2_1,Home Sweet home triad die to see Hannah Montana The picture show AGAIN nowadays <3 DDD,Home Sweet home triad,positive
new_77ef9322b2_2,Home Sweet home <3 Going to see Hannah Montana The Movie AGAIN <3 today DDD,Home Sweet home <3,positive
new_77ef9322b2_3,Home Sweet home threesome going away to see Hannah mt The AGAIN movie today terzetto DDD,Home Sweet home threesome,positive
new_77ef9322b2_4,Home Sweet home triad die to see Hannah Montana The show picture AGAIN nowadays <3 DDD,Home Sweet home triad,positive
6160e3f79b,Home lost the baseball game by 1 friggin` point!  Now I`m gonna scrap.,scrap.,negative
new_6160e3f79b_0,rest home lost the baseball gamey by i friggin point! Now I`m gonna scrap.,scrap.,negative
new_6160e3f79b_1,home plate bewildered the baseball crippled by i friggin` luff Now Im gonna scrap.,scrap.,negative
new_6160e3f79b_2,Home lost baseball the game by 1 friggin` point! Now I`m gonna scrap.,scrap.,negative
new_6160e3f79b_3,rest home lost the baseball gamey by friggin i point! Now I`m gonna scrap.,scrap.,negative
new_6160e3f79b_4,home plate bewildered the baseball crippled by i friggin` luff Im Now gonna scrap.,scrap.,negative
c8eea28ae3,"went on a ride to tortilla flats this morning with , a little warm, but a nice ride none the less",nice,positive
new_c8eea28ae3_0,"went on a ride to tortilla flats this first light with , a little warmly but a nice cod none the to a lesser extent",nice,positive
new_c8eea28ae3_1,went on a depend upon to tortilla flatcar this dawn with  a petty ardent but a nice ride none the le,nice,positive
new_c8eea28ae3_2,"on went a ride to tortilla flats this morning with , a little warm, but a nice ride none the less",nice,positive
new_c8eea28ae3_3,"went on a ride to tortilla flats this first light with , a little warmly but a nice cod none the to lesser a extent",nice,positive
new_c8eea28ae3_4,on went a depend upon to tortilla flatcar this dawn with a petty ardent but a nice ride none the le,nice,positive
8ac81eb024, whahahah thank you,whahahah thank you,positive
new_8ac81eb024_0,whahahah thank you,whahahah thank you,positive
new_8ac81eb024_1,whahahah give thanks you,whahahah give thanks you,positive
new_8ac81eb024_2, thank whahahah you,thank whahahah you,positive
new_8ac81eb024_3,whahahah give you thanks,whahahah give you thanks,positive
2e58b14e89," READY!!!!!  ... I`ve heard Bobo probobly 100 times , also BoboByeBye!!","READY!!!!!  ... I`ve heard Bobo probobly 100 times , also BoboByeBye!!",neutral
new_2e58b14e89_0,"READY!!!!! ... I`ve get wind Bobo probobly one c times , also BoboByeBye!!","READY!!!!! ... I`ve get wind Bobo probobly one c times , also BoboByeBye!!",neutral
new_2e58b14e89_1,"READY!!!!! ... Ive heard Bobo probobly 100 times , also BoboByeBye!!","READY!!!!! ... Ive heard Bobo probobly 100 times , also BoboByeBye!!",neutral
new_2e58b14e89_2," READY!!!!! ... I`ve heard probobly Bobo 100 times , also BoboByeBye!!","READY!!!!! ... I`ve heard probobly Bobo 100 times , also BoboByeBye!!",neutral
10855048f0, was there yet another semi final tonight?,was there yet another semi final tonight?,neutral
new_10855048f0_0,was there yet another tractor trailer final tonight?,was there yet another tractor trailer final tonight?,neutral
new_10855048f0_1,was there even so some other semi final this evening,was there even so some other semi final this evening,neutral
new_10855048f0_2,was there yet another semi final tonight?,was there yet another semi final tonight?,neutral
new_10855048f0_3,was there even some so other semi final this evening,was there even some so other semi final this evening,neutral
3daf2c8f94,"Well, I made the list look better, but I can`t do anything about the number pictures, since I already closed that tab.","Well, I made the list look better, but I can`t do anything about the number pictures, since I already closed that tab.",neutral
new_3daf2c8f94_0,"Well, I made the list look better, but I slant do anything about the enumerate pictures, since I already closed that tab.","Well, I made the list look better, but I slant do anything about the enumerate pictures, since I already closed that tab.",neutral
new_3daf2c8f94_1,"comfortably I constitute the list look better, but I cant do anything about the phone number pictures, since I already conclude that chit","comfortably I constitute the list look better, but I cant do anything about the phone number pictures, since I already conclude that chit",neutral
3e1aeefa4f,watching keeping up with the kardashian on youtube,watching keeping up with the kardashian on youtube,neutral
new_3e1aeefa4f_0,observance keeping up with the kardashian on youtube,observance keeping up with the kardashian on youtube,neutral
new_3e1aeefa4f_1,watch prevent up with the kardashian on youtube,watch prevent up with the kardashian on youtube,neutral
new_3e1aeefa4f_2,watching keeping up the with kardashian on youtube,watching keeping up the with kardashian on youtube,neutral
new_3e1aeefa4f_3,observance keeping up with the on kardashian youtube,observance keeping up with the on kardashian youtube,neutral
new_3e1aeefa4f_4,watch prevent up with kardashian the on youtube,watch prevent up with kardashian the on youtube,neutral
78c8a6bd73,"  Good morning, gents!  How are ya today?","Good morning, gents!  How are ya today",neutral
new_78c8a6bd73_0,"in force morning, chap How are ya today ","in force morning, chap How are ya today",neutral
new_78c8a6bd73_1,practiced morn gents! How are ya now ?,practiced morn gents! How are ya now,neutral
new_78c8a6bd73_2,"? Good morning, gents!  How are ya today","Good morning, gents!  How are ya today",neutral
new_78c8a6bd73_3,"in force morning, chap How are ya today","in force morning, chap How are ya today",neutral
new_78c8a6bd73_4,practiced morn gents! How ya are now ?,practiced morn gents! How ya are now,neutral
077a63ee0c,If I 'unfollowed' you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I 'unfollowed' you.,If I 'unfollowed' you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I 'unfollowed' you.,negative
new_077a63ee0c_0,If I unfollowed you - its NOT on purpose Something suspicious is give up the ghost on with my Tweet Deck !! Let me know if I unfollowed you,If I unfollowed you - its NOT on purpose Something suspicious is give up the ghost on with my Tweet Deck !! Let me know if I unfollowed you,negative
new_077a63ee0c_1,If I 'unfollowed' you - its NOT on purpose. Something fishy is conk out on with my tweet Deck !! lashkar e taiba me know if I unfollowed you.,If I 'unfollowed' you - its NOT on purpose. Something fishy is conk out on with my tweet Deck !! lashkar e taiba me know if I unfollowed you.,negative
new_077a63ee0c_2,If I 'unfollowed' you - its NOT on purpose. Something fishy is conk out on with my Deck tweet !! lashkar e taiba me know if I unfollowed you.,If I 'unfollowed' you - its NOT on purpose. Something fishy is conk out on with my Deck tweet !! lashkar e taiba me know if I unfollowed you.,negative
dc551c7f49," it`s ok.  I`ll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.","it`s ok.  I`ll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.",neutral
new_dc551c7f49_0,"it`s ok. I`ll have reach out 3,000 twinge and be in never never land by then so have a good rest mouth later.","it`s ok. I`ll have reach out 3,000 twinge and be in never never land by then so have a good rest mouth later.",neutral
