textID,sentiment,author,text,old_text,aux_id,new_sentiment,selected_text
1694222350,neutral,SarahSaner," Well I will be making beds, creating noise & cleaning cleaning all day long.  With music & a smile  x","@rahulgoyal1986 Well I will be making beds, creating noise &amp; cleaning cleaning all day long.  With music &amp; a smile  x",8a1bf14c15,neutral,
1694222390,worry,Street3," it`s 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night","@MisssV33 it's 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night",d83606a58a,neutral,
1694222396,neutral,michellemadow,DONE--IT`S SUMMER!!!,DONE--IT'S SUMMER!!!,e9a77e014a,neutral,
1694222424,love,AJuOnLiNE, ha ha  thank you!,@luckigrrl ha ha  thank you!,d3c4b3ea9e,positive,ha ha  thank you!
1694222435,worry,Jinxie_G,Back home from the Wookie household. Now to dive into edits on Nemesis.  Or maybe I should work on Dusk of Death. Hmm...,Back home from the Wookie household. Now to dive into edits on Nemesis.  Or maybe I should work on Dusk of Death. Hmm...,p1000004734,,
1694222496,love,dammit_rab," you played some really tight matches man, good ****. constantly evolvin, never boring. **** east coast","@gootecks you played some really tight matches man, good shit. constantly evolvin, never boring. fuck east coast",p1000004735,,
1694222499,worry,x33ieroNINJA, go on msn. i need to talk to you about something that happened today,@URIENATOR go on msn. i need to talk to you about something that happened today,50ba66785b,neutral,
1694222598,happiness,marcvanderchijs, Great idea,@timen Great idea,9946895c91,positive,
1694222635,love,caityyyyyy, heyy nat! twitter twitter twitter. you`ll get used to it hahaha  love youuuuuuuuuuu,@nattskies heyy nat! twitter twitter twitter. you'll get used to it hahaha  love youuuuuuuuuuu,3adff3e0b8,positive,love
1694222692,worry,graciebabee, thats what andy said a few hours ago....I HOPE THEY ACTUALLY ARE,@steviekaye thats what andy said a few hours ago....I HOPE THEY ACTUALLY ARE,f0a6f536f1,positive,.I HOPE THEY ACTUALLY ARE
1694222699,happiness,katjrobertson,- It`s time for Kathleen to go to bed... waaaaay past time. Don`t expect to hear from me before noon. lol  Have a BLESSED morning.,- It's time for Kathleen to go to bed... waaaaay past time. Don't expect to hear from me before noon. lol  Have a BLESSED morning.,70c8ea0595,neutral,Have a BLESSED morning.
1694222729,neutral,justinforrest, only you babe. <3,@sloppyness only you babe. &lt;3,df5532b297,neutral,only you babe. <3
1694222737,fun,ITsGEOBetCH, dont cry for me! i will see u tomorrow.  muah.,@thatboyBryant dont cry for me! i will see u tomorrow.  muah.,3d0019d09c,positive,dont cry for me!
1694222755,neutral,Dae_Marie,Driving home listening to Prince,Driving home listening to Prince,p1000004736,,
1694222776,happiness,xxSam,new supernatural tonight!,new supernatural tonight!,24629cd065,positive,new supernatural tonight!
1694222779,fun,britishgirlsoph,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol","downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol",0b5c2a7d7c,neutral,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol"
1694222802,neutral,eBeth, I always love help propping up the bar...,@ShoeGal007 I always love help propping up the bar...,p1000004737,,
1694236830,relief,Dichenlachman,It`s fun,It's fun,08afc22a35,positive,It`s fun
1694236858,happiness,Sunshineliron," So-so, thanks  I`ve uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??","@FaithfulChosen So-so, thanks  I've uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??",d80018e5db,neutral,"So-so, thanks  I`ve uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??"
1694236893,neutral,OspreyFlyer,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!","Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",fa991fc78e,negative,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!"
1694236912,neutral,loekessers,hee hallo ,hee hallo @questredactie,2b2c1388e6,neutral,hee hallo
1694236926,neutral,mrszjbarbar, zaaaa !,@TheRealLilZa zaaaa !,p1000004738,,
1694237076,worry,lopezwilfred, Thanks. Have a blessed day too,@falkingo Thanks. Have a blessed day too,p1000004739,,
1694237085,empty,eliiiiza, Exactly! Silent treatment is a great torture method,@sickophantikmnd Exactly! Silent treatment is a great torture method,3456a32027,negative,Silent treatment is a great torture method
1694237127,relief,Tasha_jordan, I was there in spirit Jimmy. Glad it went well,@jimmymarsh617 I was there in spirit Jimmy. Glad it went well,p1000004740,,
1694237146,happiness,amelialarosa,about to go to acting school  yayay,about to go to acting school  yayay,5b18b48833,positive,yayay
1694237218,neutral,ophiesay,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap,aaf69acf6f,neutral,
1694237384,happiness,JavierChua, Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always,@peterjrday Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always,7ea3de2b8f,positive,Enjoy
1694237428,happiness,hjmart,"If anyone needs help with images, let me know and i will convo you the forum`s link","If anyone needs help with images, let me know and i will convo you the forum's link",e4e71486e3,positive,i will convo you
1694237491,fun,gchelp,SBS 2003 or SBS 2008! Damned if you do and damned if you don`t!  Fun times at GCH!,SBS 2003 or SBS 2008! Damned if you do and damned if you don't!  Fun times at GCH!,db8475bb3f,neutral,Damned if you do and damned if you don`t!  Fun times at GCH!
1694237516,love,Chook8590,Is off to get some dinner,Is off to get some dinner,1522043693,neutral,Is off to get some dinner
1694237549,empty,Brinkytinky,"Not paying attention at school, more distracted on browsing on Pokernews","Not paying attention at school, more distracted on browsing on Pokernews",p1000004741,,
1694237551,happiness,samstephens," Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*","@kevinriley Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*",ef6c062165,positive,thanks
1694237578,neutral,olitee, hmm. Tough choice. You got some matches?,@pmcclory hmm. Tough choice. You got some matches?,p1000004742,,
1694237622,neutral,ronaldtrijber,http://www.efteling.nl/ Today: Nothing but Efteling-fun !! Not too sure about that Python-rollercoaster-ride though,http://www.efteling.nl/ Today: Nothing but Efteling-fun !! Not too sure about that Python-rollercoaster-ride though,5dc1aaeac6,positive,Nothing but Efteling-fun !!
1694237681,worry,Mrs_Smiler,Arrrr better half made me brekkie in bed. Weather not 2 gud in Black Country 2day but we won`t let it put the dampers on our planned bbq,Arrrr better half made me brekkie in bed. Weather not 2 gud in Black Country 2day but we won't let it put the dampers on our planned bbq,a3f0f32135,neutral,
1694237789,happiness,DukeSkywalker, ahh that would rock,@MarieLuv ahh that would rock,91e9d843a4,neutral,ahh that would rock
1694237803,fun,HatschePetsu,today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline,today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline,d8b30029da,positive,excited
1694237863,sadness,AxSylum," (cont) a bastardized version of French? It`s fun, believe me!","@UncleCreepy (cont) a bastardized version of French? It's fun, believe me!",8ac49207e1,positive,"s fun,"
1694237975,neutral,joeag,tired tired tired ! Freefest today,tired tired tired ! Freefest today,p1000004743,,
1694237976,love,myfolklover, glad you like them,@FelineBred glad you like them,p1000004744,,
1694238022,happiness,orpheus42,Rachmaninoff makes me a happy panda.,Rachmaninoff makes me a happy panda.,c123f197ec,positive,happy
1694238052,neutral,nzmovieguy,Second wind over - home time!,Second wind over - home time!,p1000004745,,
1694238090,love,annielsie,Sorta like my new sleep schedule. The nights off are quiet and I get creative or even me time.  ahhh. My anti drug.,Sorta like my new sleep schedule. The nights off are quiet and I get creative or even me time.  ahhh. My anti drug.,p1000004746,,
1694238100,neutral,Lastoadri, lets hope retirment is not cancelled for any reason,@amreldib lets hope retirment is not cancelled for any reason,7cce315c62,positive,lets hope
1694238108,relief,Valerae,Its relaxing time..a movie and some treats,Its relaxing time..a movie and some treats,c3dd06845f,positive,relaxing
1694238126,happiness,phusionade, i can smack your head for you,@Mintyboi i can smack your head for you,p1000004747,,
1694238127,love,K_Mui182,still in love with marky mark,still in love with marky mark,b9e8fc045c,positive,love
1694238137,worry,avablava,is having this massive headache! and all i want to do is eat some nachos..,is having this massive headache! and all i want to do is eat some nachos..,cb2f97dc53,negative,massive headache!
1694238168,neutral,richbrown,going to the beach today,going to the beach today,577bd1ade6,neutral,going to the beach today
1694238206,neutral,brandomonk, pea plants!,@kindlebookclub pea plants!,980578403b,neutral,
1694238226,worry,yesssPecan," scared what I may think of myself 2 yrs later, looking at the pix","@clicktokill scared what I may think of myself 2 yrs later, looking at the pix",p1000004748,,
1694238263,empty,AlexTrup," Twitter doesn`t have photo support built in, but I welcome you to try my website http://woo.sh to share the photos","@ElvisHsiao Twitter doesn't have photo support built in, but I welcome you to try my website http://woo.sh to share the photos",p1000004749,,
1694238269,sadness,jordanrimell,had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job,had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job,ef1ecc01c2,negative,not excited
1694238331,relief,ac07,watching Please Twins.  gonna make some Iced Tea :-bd,watching Please Twins.  gonna make some Iced Tea :-bd,d1d55b6f75,neutral,watching Please Twins.  gonna make some Iced Tea :-bd
1694238334,enthusiasm,_dznr, you outta follow zipz for discounts and updates,@Moanikeala you outta follow zipz for discounts and updates,p1000004750,,
1694238344,fun,Stu_D0gg, awww shooks  now im gon be all overprotective just incase you start cybercheatin on me lol,@mswilliamsmusic awww shooks  now im gon be all overprotective just incase you start cybercheatin on me lol,p1000004751,,
1694238384,neutral,sirdoc,_Mean WHERE?,@Jas_Mean WHERE?,a6fd34d3db,neutral,_Mean WHERE?
1694238412,neutral,jerricklim, Well there`s nothing to do but to keep swimming. You`ll get there eventually,@dudboi Well there's nothing to do but to keep swimming. You'll get there eventually,4e9bfd0b0d,neutral,Well there`s nothing to do but to keep swimming. You`ll get there eventually
1694238413,neutral,scottearle, Ummm ... have you looked on your head?,@chinkeykeekai Ummm ... have you looked on your head?,p1000004752,,
1694238710,neutral,faconti,Bom dia  Rembrandt Impact Basin on Mercury - http://antwrp.gsfc.nasa.gov/apod/ap090504.html,Bom dia  Rembrandt Impact Basin on Mercury - http://antwrp.gsfc.nasa.gov/apod/ap090504.html,p1000004753,,
1694238715,surprise,d0nrumata,"Finally welcoming new #followers: , , , ,  & . Tweet on!","Finally welcoming new #followers: @syedbalkhi, @knowem, @avilan, @jkneen, @webfusion5 &amp; @jonathanengalla. Tweet on!",p1000004754,,
1694238716,love,Cranialstrain, Congratulations chap! Pass on our love to Claude,@breadesign Congratulations chap! Pass on our love to Claude,p1000004755,,
1694238722,neutral,Liberal72,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,@unreal_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,25ea895560,neutral,
1694238739,neutral,spodzone, Could get  to do the honours?,@ShutterBetty Could get @JamesBeston to do the honours?,d1f4815938,neutral,Could get  to do the honours?
